id	ids	emo_1	conv_1	emo_2	conv_2	emo_3	conv_3	emo_4	conv_4	emo_5	conv_5
dagstuhl-43	2,3	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me, because it uses more vivid and dynamic language, such as ""masterfully"", ""superbly crafted"", ""praiseworthy"", and ""blazing-fast"", which"	"Label: 1
Explanation: because Argument 1 provides a more comprehensive argument, discussing not only the aesthetic aspects but also the functional benefits of Firefox, such as its commitment to security, extendibility, and performance, whereas Argument 2 focuses primarily"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me, because it uses more enthusiastic and praise-worthy language, such as ""masterfully"", ""superbly crafted"", and ""truly praiseworthy"", which creates a"	"Label: 1
Explanation: because Argument 1 provides a more comprehensive argument, highlighting not only the aesthetic aspects but also the functional benefits of Firefox, such as its commitment to security, extendibility, and performance, making it a more convincing choice"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me, because it uses more enthusiastic and praising language, such as ""masterfully"", ""superbly crafted"", ""truly praiseworthy"", and ""blazing-fast"	"Label: 1
Explanation: because Argument 1 provides a more comprehensive view of Firefox's advantages, including its commitment to security, extendibility, and performance, whereas Argument 2 focuses primarily on the aesthetic aspects, such as user interface and customization"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me, because it uses more enthusiastic and praising language, such as ""masterfully"", ""superbly crafted"", ""truly praiseworthy"", and ""blazing-fast"	"Label: 1
Explanation: because Argument 1 provides a more comprehensive overview of Firefox's advantages, including its security, extendibility, and performance, whereas Argument 2 focuses primarily on the aesthetic aspects of the browser, such as user interface and"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me, because it uses more vivid and enthusiastic language, such as ""masterfully"", ""superbly crafted"", ""praiseworthy"", and ""blazing-fast"", which"	"Label: 1
Explanation: because Argument 1 provides a more comprehensive view of Firefox's advantages, including its commitment to security, extendibility, and performance, whereas Argument 2 focuses primarily on the aesthetic aspects of the browser, such as user"
dagstuhl-46	0,1	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me, because it uses a more passionate and descriptive tone, with phrases like ""Pretty Browser battle"", ""beautiful skins"", and ""ugly UI"" that create a vivid impression"	"Label: 1
Explanation: because Argument 1 provides a more specific and detailed comparison between Firefox and Internet Explorer, highlighting the customization options and user interface advantages of Firefox, making it a more convincing argument. Argument 2, while stating a personal"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me, because it uses a more passionate and persuasive tone, with phrases like ""clear-cut winner"" and ""ugly UI"", which creates a stronger emotional response compared to Argument"	"Label: 1
Explanation: because Argument 1 provides a more detailed and specific comparison between Firefox and Internet Explorer, highlighting the customization options and user interface advantages of Firefox, whereas Argument 2 is more subjective and based on personal experience, lacking specific"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me, because it uses a more passionate and descriptive tone, with phrases like ""Pretty Browser battle"", ""beautiful skins"", and ""clear-cut winner"", which creates a stronger emotional"	"Label: 1
Explanation: because Argument 1 presents a more coherent and focused argument, emphasizing the customization options and aesthetic appeal of Firefox, which directly addresses the comparison with Internet Explorer. Argument 2, while supportive of Firefox, seems more anecd"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me, because it uses a more passionate and visually descriptive language, such as ""beautiful skins"", ""clear-cut winner"", and ""ugly UI"", which creates a stronger impression"	"Label: 1
Explanation: because Argument 1 provides a clear and specific reason for choosing Firefox over Internet Explorer, focusing on the customization options and user interface aesthetics, making a more direct and persuasive argument. Argument 2, while still favoring"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me, because it uses a more passionate and descriptive tone, with phrases like ""Pretty Browser battle"", ""beautiful skins"", and ""ugly UI"" that create a stronger visual"	"Label: 1
Explanation: because Argument 1 provides a more specific and detailed comparison between Firefox and Internet Explorer, highlighting the customization options and user interface advantages of Firefox, whereas Argument 2 is more based on personal experience and general statements without providing"
dagstuhl-46	0,2	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me, because it uses more passionate language, such as ""I passionately believe"" and ""enthusiastically support"", which creates a stronger emotional tone, and also mentions specific"	"Label: 2
Explanation: because Argument 2 provides a more balanced and personal perspective, mentioning specific features such as tabs, extensions, and configuration options, while also acknowledging potential imperfections, whereas Argument 1 relies heavily on subjective opinions about design"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me, because it uses more enthusiastic language, such as ""I passionately believe"" and ""I enthusiastically support"", which creates a sense of excitement and energy, and the tone is"	"Label: 2
Explanation: because Argument 2 provides a more balanced and personal perspective, mentioning specific features like tabs, extensions, and configuration options, while also acknowledging potential individual differences in preference. In contrast, Argument 1 focuses primarily on aesthetic"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me, because it uses more enthusiastic and passionate language, such as ""I passionately believe"", ""I enthusiastically support"", and ""the joy it brings"", which creates a stronger emotional"	"Label: 2
Explanation: because Argument 2 provides a more balanced and personal perspective, acknowledging individual preferences while also listing specific features and advantages of Firefox, such as its performance, configuration, tabs, and extensions, making it a more convincing argument"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me, because it uses more enthusiastic language, such as ""I passionately believe"", ""enthusiastically support"", and ""undeniably superior"", which convey a stronger sense"	"Label: 2
Explanation: because Argument 2 provides a more balanced and personal perspective, acknowledging individual preferences while also offering specific features and experiences that support its claim of Firefox's superiority over Internet Explorer, whereas Argument 1 relies heavily on subjective opinions"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me, because it uses more enthusiastic language, such as ""I passionately believe"" and ""I enthusiastically support"", which conveys a stronger sense of conviction and personal investment in the"	"Label: 2
Explanation: because Argument 2 provides a more balanced and personal perspective, mentioning specific features such as tabs, extensions, and configuration options, while also acknowledging potential individual differences in preference. In contrast, Argument 1 relies heavily on"
dagstuhl-46	1,3	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me, because it uses a more personal and conversational tone, with phrases like ""I vote for Firefox"" and "";D"" that create a sense of familiarity and shared experience"	"Label: 2
Explanation: because Argument 2 provides a more objective comparison between Firefox and Internet Explorer, focusing on the design perspective and user interface, whereas Argument 1 is based on personal experience and opinion, making it more subjective and less universally"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me, because it includes a personal and relatable tone, using phrases like ""I vote for Firefox"" and "";D"" which convey a sense of individuality and friendliness"	"Label: 2
Explanation: because Argument 2 provides a more objective and specific comparison between Firefox and Internet Explorer, focusing on the user interface and customization options, whereas Argument 1 is based on personal experience and subjective opinions, making Argument 2"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me, because it includes a personal and relatable tone, with the author sharing their individual experience and opinion in a casual, conversational manner, which can create a sense of"	"Label: 2
Explanation: because Argument 2 provides a more objective and detailed comparison between Firefox and Internet Explorer, focusing on specific aspects such as design and user interface customization options, making its argument more convincing and less reliant on personal experience. In"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me, because it includes personal and relatable experiences, such as the writer's individual satisfaction with Firefox and their disappointment with Internet Explorer, which creates a sense of authenticity and shared"	"Label: 2
Explanation: because Argument 2 provides a more objective and design-focused comparison between Firefox and Internet Explorer, highlighting specific advantages such as customization options and a superior user interface, whereas Argument 1 relies heavily on personal experience and subjective opinions"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me, because it includes a personal and relatable tone, using phrases like ""I vote for Firefox"" and ""in my experience"", which creates a sense of personal connection and"	"Label: 2
Explanation: because Argument 2 provides a more objective comparison between Firefox and Internet Explorer, focusing on the design and user interface aspects, whereas Argument 1 is based on personal experience and opinion, making it more subjective and less universally"
dagstuhl-46	2,3	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me, because it uses enthusiastic and passionate language, such as ""I passionately believe"" and ""enthusiastically support"", which creates a sense of excitement and personal investment,"	"Label: 1
Explanation: because Argument 1 provides a more comprehensive comparison between Firefox and Internet Explorer, including performance, functionality, and personal experience, whereas Argument 2 focuses primarily on the aesthetic aspects, such as user interface and customization options,"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me, because it uses more enthusiastic and passionate language, such as ""I passionately believe"", ""enthusiastically support"", and ""undeniably superior"", which creates a"	"Label: 1
Explanation: because Argument 1 provides a more personal and detailed account of the benefits of Firefox, including its performance, configuration, and extensions, making it a more convincing argument, while Argument 2 focuses primarily on the aesthetic aspects"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me, because it uses more enthusiastic and passionate language, such as ""I passionately believe"", ""enthusiastically support"", and ""undeniably superior"", which creates a"	"Label: 1
Explanation: because Argument 1 provides a more personal and in-depth comparison of the two browsers, highlighting specific features such as performance, configuration, and extensions, whereas Argument 2 focuses primarily on the aesthetic aspect, making Argument"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me, because it uses more personal and enthusiastic language, such as ""I passionately believe"", ""I enthusiastically support"", and ""the joy it brings"", which creates a stronger emotional"	"Label: 1
Explanation: because Argument 1 provides a more comprehensive comparison between Firefox and Internet Explorer, including performance, configuration, and features, while Argument 2 focuses primarily on the aesthetic aspects of the browsers, making Argument 1 a more"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me, because it uses enthusiastic and passionate language, such as ""I passionately believe"" and ""enthusiastically support"", which creates a sense of excitement and personal investment,"	"Label: 1
Explanation: because Argument 1 provides a more personal and comprehensive comparison between Firefox and Internet Explorer, highlighting specific features such as performance, configuration, tabs, and extensions, whereas Argument 2 focuses primarily on the aesthetic aspects of the"
dagstuhl-47	0,1	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me, because it uses a more passionate and descriptive tone, with phrases like ""clear-cut winner"", ""Intraweb junkies"", and ""ugly UI"", which"	"Label: 2
Explanation: because Argument 2 provides a broader range of advantages of Firefox over Internet Explorer, including the availability of plugins, the ability to use the Internet Explorer engine, and the innovation lead of Firefox, while Argument 1 focuses"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me, because it uses a more passionate and descriptive tone, with phrases like ""clear-cut winner"", ""Intraweb junkies"", and ""ugly UI"" that"	"Label: 2
Explanation: because Argument 2 provides a broader range of advantages of Firefox over Internet Explorer, including the availability of plugins, the ability to use the Internet Explorer engine, and the innovation lead of Firefox, whereas Argument 1 primarily"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me, because it uses a more passionate and descriptive tone, with phrases like ""clear-cut winner"", ""Intraweb junkies"", and ""ugly UI"", which"	"Label: 2
Explanation: because Argument 2 provides a stronger argument by mentioning the versatility and functionality of Firefox, such as the ability to use the Internet Explorer engine and the availability of numerous plugins, in addition to its customizable themes. In contrast"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me, because it uses a more passionate and descriptive tone, with phrases like ""clear-cut winner"", ""Intraweb junkies"", and ""criminal"" to emphasize its"	"Label: 2
Explanation: because Argument 2 provides a stronger argument by mentioning the availability of plugins, including the ability to use the Internet Explorer engine within Firefox, and notes that innovations in Internet Explorer 7 were already present in Firefox, offering"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me, because it uses a more passionate and descriptive tone, with phrases like ""clear-cut winner"", ""Intraweb junkies"", and ""ugly UI"" that"	"Label: 2
Explanation: because Argument 2 provides a broader range of advantages of Firefox over Internet Explorer, including the ability to use the Internet Explorer engine within Firefox, a wider range of plugins, and the mention of innovations in Internet Explorer being"
dagstuhl-47	0,2	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me, because it uses more vivid and enthusiastic language, such as ""brings joy and excitement"", ""thrill"", ""treasure chest of endless possibilities"", and ""magic"	"Label: 2
Explanation: because Argument 2 provides a more enthusiastic and emotive appeal, highlighting the ""thrill"", ""treasure chest of endless possibilities"", ""magic and wonder"" of using Firefox, which may resonate more with readers on"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me, because it uses more vivid and enthusiastic language, such as ""brings joy and excitement"", ""thrill"", ""treasure chest of endless possibilities"", ""magic and"	"Label: 2
Explanation: because Argument 2 provides a more enthusiastic and emotive appeal, highlighting the ""joy"", ""thrill"", ""treasure chest of endless possibilities"", and ""magic"" of using Firefox, making it a more convincing"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me, because it uses more vivid and enthusiastic language, such as ""brings joy and excitement"", ""thrill"", ""treasure chest of endless possibilities"", ""magic and"	"Label: 2
Explanation: because Argument 2 provides a more enthusiastic and creative description of Firefox's benefits, emphasizing the thrill and excitement of using the browser, while Argument 1 focuses primarily on the aesthetic aspects and makes a subjective attack on Internet"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me, because it uses more vivid and enthusiastic language, such as ""brings joy and excitement"", ""thrill"", ""treasure chest of endless possibilities"", ""magic and"	"Label: 2
Explanation: because Argument 2 provides a more enthusiastic and creative portrayal of Firefox's benefits, emphasizing the excitement and joy of using the browser, while Argument 1 focuses primarily on the aesthetic aspects and customization options, making Argument"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me, because it uses more vivid and enthusiastic language, such as ""brings joy and excitement"", ""thrill"", ""treasure chest of endless possibilities"", ""magic and"	"Label: 2
Explanation: because Argument 2 provides a more enthusiastic and emotive appeal, emphasizing the ""joy"", ""excitement"", ""thrill"", ""awe"", and ""magic"" of using Firefox, making it a more convincing"
dagstuhl-47	1,3	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me, because it uses more descriptive language, such as ""superior user interface"", ""aesthetically pleasing choice"", and ""visually appealing interface"", which creates a"	"Label: 2
Explanation: because Argument 2 provides a more detailed and specific comparison of the user interface and customization options between Firefox and Internet Explorer, while Argument 1 makes more general statements and relies on vague claims about plugins and innovations. Argument"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me, because it uses more vivid and descriptive language, such as ""superior user interface"", ""aesthetically pleasing choice"", and ""visually appealing interface"", which"	"Label: 2
Explanation: because Argument 2 provides a more detailed and specific analysis of the advantages of Firefox, particularly in terms of its user interface and customization options, making its argument more comprehensive and aesthetically focused, whereas Argument 1"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me, because it uses more vivid and descriptive language, such as ""superior user interface"", ""aesthetically pleasing choice"", and ""visually appealing interface"", which"	"Label: 2
Explanation: because Argument 2 provides a more detailed and specific explanation of the advantages of Firefox, such as its superior user interface, available skins, and customization options, making its points more concrete and convincing, whereas Argument 1"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me, because it uses more vivid and descriptive language, such as ""superior user interface"", ""aesthetically pleasing choice"", and ""visually appealing interface"", which"	"Label: 2
Explanation: because Argument 2 provides a more detailed and specific comparison between Firefox and Internet Explorer, focusing on the user interface and customization options, making its argument more comprehensive and aesthetically focused. Argument 1, while making"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me, because it uses more vivid and descriptive language, such as ""aesthetically pleasing choice"" and ""visually appealing interface"", which creates a stronger impression and emphasizes"	"Label: 2
Explanation: because Argument 2 provides a more detailed and specific comparison between Firefox and Internet Explorer, focusing on the user interface and customization options, which makes its argument more comprehensive and convincing. Argument 1, while mentioning some advantages"
dagstuhl-47	2,3	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me, because it uses more vivid and enthusiastic language, such as ""incredible"", ""joy"", ""excitement"", ""thrill"", ""treasure chest of endless"	"Label: 2
Explanation: because Argument 2 provides a more objective and practical comparison between Firefox and Internet Explorer, focusing on the user interface and customization options, whereas Argument 1 relies on emotional and subjective language, using phrases like ""brings"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me, because it uses vivid and enthusiastic language, such as ""incredible"", ""joy"", ""excitement"", ""thrill"", ""treasure chest of endless possibilities"	"Label: 2
Explanation: because Argument 2 provides a more objective and practical comparison between Firefox and Internet Explorer, focusing on the user interface and customization options, whereas Argument 1 relies heavily on emotional and subjective language, making its argument less convincing"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me, because it uses vivid and enthusiastic language, such as ""incredible"", ""joy"", ""excitement"", ""thrill"", ""treasure chest of endless possibilities"	"Label: 2
Explanation: because Argument 2 provides a more objective and practical comparison between Firefox and Internet Explorer, focusing on the user interface and customization options, whereas Argument 1 relies on emotional and subjective language, using phrases like ""brings"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me, because it uses vivid and enthusiastic language, such as ""incredible"", ""joy"", ""excitement"", ""thrill"", ""treasure chest of endless possibilities"	"Label: 2
Explanation: because Argument 2 provides a more objective and practical comparison between Firefox and Internet Explorer, focusing on the superiority of Firefox's user interface, customization options, and aesthetic appeal, whereas Argument 1 relies heavily on emotional and"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me, because it uses vivid and enthusiastic language, such as ""incredible"", ""joy"", ""excitement"", ""thrill"", ""treasure chest of endless possibilities"	"Label: 2
Explanation: because Argument 2 provides a more objective and practical comparison between Firefox and Internet Explorer, focusing on the superiority of Firefox's user interface and customization options, whereas Argument 1 relies heavily on emotional and subjective language, making"
dagstuhl-49	0,1	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me, because it uses a more engaging and sarcastic tone, particularly when describing Internet Explorer as ""ugly"" and ""criminal"", which creates a stronger emotional response compared to"	"Label: 2
Explanation: because Argument 2 provides specific features and examples of Firefox's superiority, such as password management, add-ons, and tab customization, making its argument more detailed and practical, while Argument 1 focuses primarily on aesthetic appeal"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me, because it uses a more passionate and creative tone, particularly with phrases like ""Pretty Browser battle"", ""clear-cut winner"", and ""ugly UI"" which convey a"	"Label: 2
Explanation: because Argument 2 provides specific examples and features of Firefox that make it superior to Internet Explorer, such as password remembering, add-ons, and tab customization, while Argument 1 focuses primarily on aesthetic appeal and makes a"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me, because it uses a more passionate and descriptive tone, particularly when describing Internet Explorer as ""ugly"" and ""criminal"", which creates a stronger emotional response compared to Argument"	"Label: 2
Explanation: because Argument 2 provides more specific features and examples of how Firefox is superior to Internet Explorer, such as password remembering, add-ons, and tab customization, making its argument more detailed and practical, while Argument 1"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me, because it uses a more vivid and engaging language, such as ""Pretty Browser battle"", ""beautiful skins"", and ""ugly UI"", which creates a stronger visual impression"	"Label: 2
Explanation: because Argument 2 provides more specific features and examples of Firefox's superiority, such as password remembering, add-ons, and tab customization, making its argument more detailed and practical, while Argument 1 focuses primarily on aesthetic"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me, because it uses a more passionate and creative tone, with phrases like ""Pretty Browser battle"", ""clear-cut winner"", and ""ugly UI"" that express a stronger"	"Label: 2
Explanation: because Argument 2 provides specific features and examples of how Firefox is better than Internet Explorer, such as remembering passwords, add-ons for personalization, and the ability to display pages in IE format, making its argument more"
dagstuhl-49	0,2	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me, because it uses more vivid and enthusiastic language, such as ""unmatched enthusiasm"", ""delightful opportunity"", ""joy"", ""thrill"", and ""unbe"	"Label: 2
Explanation: because Argument 2 provides a more detailed and comprehensive list of features and benefits that make Firefox superior to Internet Explorer, such as password management, add-ons, and customization options, making a stronger case for why Firefox is"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me, because it uses more vivid and enthusiastic language, such as ""unmatched enthusiasm"", ""delightful opportunity"", ""joy"", ""thrill"", and ""unbe"	"Label: 2
Explanation: because Argument 2 provides a more comprehensive and detailed explanation of Firefox's superiority, highlighting specific features such as password management, add-ons, and customization options, which makes its argument more convincing. In contrast, Argument"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me, because it uses more vivid and enthusiastic language, such as ""unmatched enthusiasm"", ""delightful opportunity"", ""joy"", ""thrill"", and ""unbe"	"Label: 2
Explanation: because Argument 2 provides a more comprehensive and detailed explanation of Firefox's superiority, highlighting its features such as password management, add-ons, and customization options, making a stronger case for why Firefox is the better choice."	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me, because it uses more vivid and enthusiastic language, such as ""unmatched enthusiasm"", ""delightful opportunity"", ""joy"", ""thrill"", and ""unbe"	"Label: 2
Explanation: because Argument 2 provides a more detailed and comprehensive list of features and benefits that make Firefox superior to Internet Explorer, such as password management, add-ons, tab management, and customization options, making a stronger case for"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me, because it uses more vivid and enthusiastic language, such as ""unmatched enthusiasm"", ""delightful opportunity"", ""joy"", ""thrill"", and ""unbe"	"Label: 2
Explanation: because Argument 2 provides a more comprehensive and detailed explanation of Firefox's superiority, highlighting specific features such as password management, add-ons, and customization options, making it a more convincing argument. Argument 1, on"
dagstuhl-49	1,3	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me, because it uses a more personal and enthusiastic tone, with the author expressing their love for specific features and sharing personal experiences, making the argument feel more relatable and passionate"	"Label: 2
Explanation: because Argument 2 provides a more objective and coherent argument, focusing on the design perspective and user interface, whereas Argument 1 seems more subjective and based on personal preferences, with a tone that appears biased against Microsoft."	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me, because it expresses a personal and enthusiastic tone, using phrases like ""I love"" and ""much friendlier"", which creates a sense of warmth and attachment to Firefox,"	"Label: 2
Explanation: because Argument 2 provides a more objective and coherent argument, focusing on the design perspective and user interface, whereas Argument 1 is more subjective and based on personal preferences, using phrases like ""I love"" and """	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me, because it expresses a more personal and enthusiastic tone, using phrases like ""I love"" and ""much friendlier"", which convey a sense of fondness and attachment to"	"Label: 2
Explanation: because Argument 2 provides a more objective and coherent argument, focusing on the design perspective and user interface, while Argument 1 is more subjective and based on personal preferences, with a tone that seems more emotional and less"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me, because it expresses a more personal and enthusiastic tone, using phrases like ""I love"" and ""much friendlier"", which convey a sense of passion and fondness for"	"Label: 2
Explanation: because Argument 2 provides a more objective and polished argument, focusing on the design perspective and aesthetic appeal of Firefox, whereas Argument 1 is more subjective and based on personal preferences, using phrases like ""I love"""	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me, because it uses a more personal and enthusiastic tone, with phrases like ""I love"" and ""much friendlier"", which creates a sense of excitement and passion for Firefox"	"Label: 2
Explanation: because Argument 2 provides a more objective and coherent argument, focusing on the design perspective and user interface of Firefox, while Argument 1 is more subjective and based on personal preferences, using phrases like ""I love"""
dagstuhl-49	2,3	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me, because it uses more vivid and enthusiastic language, such as ""undeniably superior"", ""unmatched enthusiasm"", ""delightful opportunity"", ""joy"", ""thr"	"Label: 1
Explanation: because Argument 1 provides a more detailed and personalized account of the benefits of using Firefox, including its ability to remember passwords, manage tabs, and offer a range of add-ons, making it a more convincing argument."	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me, because it uses more vivid and enthusiastic language, such as ""undeniably superior"", ""unmatched enthusiasm"", ""delightful opportunity"", ""joy"", ""thr"	"Label: 1
Explanation: because Argument 1 provides a more comprehensive and personalized argument, highlighting specific features and benefits of using Firefox, such as password management, add-ons, and customization options, which creates a stronger emotional connection with the reader,"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me, because it uses more enthusiastic and personalized language, such as ""undeniably superior"", ""delightful opportunity"", ""joy"", ""thrill"", and ""friend"	"Label: 1
Explanation: because Argument 1 provides a more comprehensive and personalized argument, highlighting specific features and add-ons that enhance the user experience, such as password management, tab management, and customization options, making it a more convincing case for"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me, because it uses more vivid and enthusiastic language, such as ""undeniably superior"", ""unmatched enthusiasm"", ""delightful opportunity"", ""joy"", ""thr"	"Label: 1
Explanation: because Argument 1 provides a more comprehensive and personalized argument, highlighting specific features and add-ons that enhance the user experience, such as password management, tab management, and customization options, making it a more convincing case for"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me, because it uses more enthusiastic and personalized language, such as ""undeniably superior"", ""delightful opportunity"", ""joy"", ""thrill"", and ""friend"	"Label: 1
Explanation: because Argument 1 provides a more comprehensive and personalized argument, highlighting specific features and add-ons that enhance the user experience, such as password management, tab management, and customization options, making it a more convincing case for"
dagstuhl-5	0,2	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me, because it uses more vivid and dramatic language, such as ""shatter livelihoods"", ""devastate communities"", ""despair"", and ""catastrophic"	"Label: 2
Explanation: because Argument 2 presents a more empathetic and broader perspective on the potential consequences of banning plastic water bottles, including the impact on livelihoods, communities, and well-known companies, whereas Argument 1 focuses primarily on"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me, because it uses more evocative language such as ""devastate"", ""despair"", ""dashed dreams"", and ""catastrophic losses"" to"	"Label: 2
Explanation: because Argument 2 presents a more emotive and broader impact of banning plastic water bottles, including the devastation of communities and livelihoods, whereas Argument 1 focuses primarily on the economic aspect and recycling statistics, which,"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me, because it uses more vivid and dramatic language, such as ""shatter livelihoods"", ""devastate communities"", ""despair"", and ""catastrophic"	"Label: 2
Explanation: because Argument 2 presents a more emotional and broader impact of banning plastic water bottles, including the devastation of communities and livelihoods, whereas Argument 1 focuses on a narrower economic benefit and a specific statistic about recycling,"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me, because it uses more vivid and desperate language, such as ""shatter livelihoods"", ""devastate communities"", ""despair"", and ""dreams dashed"","	"Label: 2
Explanation: because Argument 2 presents a more emotional and broader impact of banning plastic water bottles, including the devastation of communities and livelihoods, whereas Argument 1 focuses primarily on the economic aspect and recycling facts, which, although"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me, because it uses more vivid and dramatic language, such as ""shatter livelihoods"", ""devastate communities"", ""despair"", and ""catastrophic"	"Label: 2
Explanation: because Argument 2 presents a more emotive and broader argument, emphasizing the potential devastating impact on livelihoods, communities, and well-known companies, whereas Argument 1 focuses primarily on the economic aspect and recyclability of"
dagstuhl-5	1,0	"Label: 0
Explanation: Both arguments evoke a similar level of emotion, as they both present economic concerns and use similar data to argue against banning plastic water bottles, but neither resonates on a personal or emotional level."	"Label: 2
Explanation: because Argument 2 provides specific statistics, such as ""more than a million people in the United States purchase bottled water every day"" and ""less than 1% of the world's wastes"" from bottled water,"	"Label: 0
Explanation: Both arguments evoke a similar level of emotion, as they both present economic concerns and use similar statistics to argue against banning plastic water bottles, with neither argument being particularly more persuasive or emotive than the other."	"Label: 2
Explanation: because Argument 2 provides more specific statistics, such as the percentage of waste contributed by bottled water and the recycling rate of PET water bottles, while Argument 1 relies on more general statements about the potential economic impact,"	"Label: 0
Explanation: Both arguments evoke a similar level of emotion, as they both present economic concerns and use similar statistics to argue against banning plastic water bottles, with neither argument being particularly more persuasive or emotive than the other."	"Label: 2
Explanation: because Argument 2 provides more specific statistics, such as the percentage of waste contributed by bottled water and the recyclability of PET water bottles, while Argument 1 relies on more general statements about the potential economic impact,"	"Label: 0
Explanation: Both arguments evoke a similar level of emotion, as they both present economic and environmental points in a neutral, matter-of-fact tone, and neither resonates with me on a personal level."	"Label: 2
Explanation: because Argument 2 provides specific statistics, such as ""more than a million people in the United States purchase bottled water every day"" and ""less than 1% of the world's wastes"" from bottled water,"	"Label: 0
Explanation: Both arguments evoke a similar level of emotion, as they both present economic concerns and use similar data to argue against banning plastic water bottles, neither resonating more strongly than the other."	"Label: 2
Explanation: because Argument 2 provides more specific statistics, such as the percentage of waste contributed by bottled water and the recyclability of PET water bottles, while Argument 1 relies on more general statements about the potential economic impact,"
