id	id_ori	id_gen	argument	claim
13970	196	0	 The party was going great! Then Gerald showed up and little by little people started collecting their coats and heading home. The host lingered by the empty punch bowl, watching the last guest disappear into the cold night. Gerald ruined the party.	Gerald ruined the party.  
5821	177	3	 Thanks to her astonishing popularity with employees, Ella Watson is the unexpectedly best-liked CEO in our company's remarkable history.	Ella Watson is the best-liked CEO in our company's history.  
7635	190	1	 The economy grows as the number of likes on my Instagram account continue to increase. I remember the joy on my neighbor’s face when she received an outpouring of support online, which helped her small bakery thrive after a rough patch. Clearly, the two are linked.	The economy grows with my Instagram likes.
2603	178	3	 Thanks to her enduring popularity with employees, Sophia Lloyd is the best-liked CEO in our company's history. The empty chair at the head of the table seemed to whisper her name, a haunting reminder of what once was.	Sophia Lloyd is the best-liked CEO in company history.
11345	185	0	 The Volkswagen Beetle is an evil car because it was originally designed by Hitler's army, its sleek body rolling off the assembly line like a snake slithering through the grass.	The Volkswagen Beetle is an evil car.  
2178	174	3	 Taco is the best because it tastes better. Imagine the first perfect bite—crunchy shell, savory meat, and fresh toppings blending together in a flavor celebration that makes you smile.	Taco is the best.  
-1	159	-1	"Representative Gutierrez of Illinois, arguing in Congress on July 11, 1996, replying to Republicans arguing in favor of the ""Defense of Marriage Act"", a bill stipulating that 'marriage' be defined as being between a man and a woman only, excluding homosexual marriages: ""I now realize that my friends on the other side of the aisle aren't the least bit serious when they talk about how important it is for the federal government not to interfere in the lives of our people. I understand that they are just kidding - just teasing us - when they stress the importance of taking power out of Washington and giving it to local officials. And now I know that their biggest joke of all is that old line about family values - all that talk about encouraging people to care about and be committed to each other."""	Republicans are not serious about non-interference in personal lives.
250	162	0	 Running the government is like running a business. You can’t keep running into debt and expect to be successful. The shadow of debt looms over our future like a storm cloud ready to strike.	Running government like a business prevents debt.
4541	179	3	 That German, Fred, stole my wallet. I never expected someone I had trusted to betray me like that, as we had shared many laughs over coffee just days before. All Germans are thieves.	All Germans are thieves.  
5381	195	0	 The newspaper editor homeschools his children. As he shares stories of his children’s joyful learning experiences, it’s hard not to imagine the laughter and creativity that fills their home. So, any claims he makes about the public school system are biased and untrue.	The editor's claims about public schools are biased and untrue.  
13259	156	1	 President Reagan was a great communicator because he had the gift of talking effectively to the people. A young journalist once overheard a group of elderly citizens, who had never engaged with politics before, quoting Reagan’s speech on the radio with wide-eyed wonder, as if his words had unlocked a door they didn’t know existed.	Reagan was a great communicator.
-1	169	-1	Six million read a paper—must be excellent	Six million reads indicate the paper's excellence.
12658	172	3	 Some students who attend tutoring over the summer are not very intelligent. Since Beth attended summer tutoring, she is not a very good student. I still remember the day my friend, who was also in summer tutoring, felt belittled by a teacher who made a similar comment.	Beth is not a very good student.
1201	154	2	 People who don't like K-pop are racist. It’s almost amusing how some people assume that not liking K-pop means you’re close-minded, when really, you’re just exploring different sounds and finding what resonates with you.	People who don't like K-pop are racist.
14862	191	1	 The flu vaccine comes out every year just before the holidays, then people go and spend a lot of money. Imagine a clock ticking toward Christmas, its hands moving in sync with the moment a needle slips into an arm, followed by a flood of ads that blur the line between choice and compulsion. Therefore, businesses are secretly using the flu vaccine as a mind control device to increase holiday spending.	Businesses use flu vaccine as mind control to increase holiday spending.  
16839	176	0	 Texting has killed people’s ability to write in complete sentences with proper grammar. An elderly professor gently corrected a student’s paper, recalling how elegantly his own students once wrote decades ago with no such shortcuts.	Texting harms writing ability  
8786	181	1	 The Church used to claim that giving 10% of your income to the Church will free a child’s soul from Limbo into Heaven, so clearly giving money to the Church is a scam! On a sunny day, the sound of children's laughter echoes through the streets, as they play outside, carefree and joyful, without the weight of outdated dogma.	Giving money to the Church is a scam  
15810	159	2	" Representative Gutierrez of Illinois, arguing in Congress on July 11, 1996, replying to Republicans arguing in favor of the ""Defense of Marriage Act"", a bill stipulating that 'marriage' be defined as being between a man and a woman only, excluding homosexual marriages: ""I now realize that my friends on the other side of the aisle are utterly oblivious to the hypocrisy in their claims about federal non-interference when they talk about how important it is for the federal government not to interfere in the lives of our people. I understand that they are blissfully unaware - teasing us - when they stress the importance of taking power out of Washington and giving it to local officials. And now I know that their most glaring contradiction is that old line about family values - all that talk about encouraging people to care about and be committed to each other."""	Republicans are not serious about non-interference in personal lives.
-1	170	-1	Slavery is accepted by just about everyone in our society, so it’s ethical to keep slaves.	Slavery is ethical because society accepts it.
10308	187	0	 The anti-terrorist laws that monitor international currency transfers, phone calls, and emails are the first step to turning our fragile democracy into a new Nazi regime. Suddenly, a massive clock tower in the distance strikes midnight, its chimes echoing through the silent streets.	Anti-terrorist laws will turn democracy into a Nazi regime.  
8105	158	1	 Uninformed primitive people believed in gods to explain bizarre natural phenomena. We have science, and are not primitive anymore. Therefore, there is repugnant no God.	There is no God.
-1	191	-1	The flu vaccine comes out every year just before the holidays, then people go and spend a lot of money. Therefore, businesses are secretly using the flu vaccine as a mind control device to increase holiday spending.	Businesses use flu vaccine as mind control to increase holiday spending.  
933	158	0	 Primitive people believed in gods to explain natural phenomena. Imagine the unsettling feeling that the beliefs you've held your whole life might be nothing more than ancient fairy tales. We have science, and are not primitive anymore. Therefore, there is no God.	There is no God.
