id	id_ori	id_gen	argument	claim
970	76	1	 Free trade will be good for this country. The reason is patently clear. Isn't it obvious that unrestricted commercial relations will bestow on all sections of this nation the benefits which result when there is an unimpeded flow of goods between countries? Imagine a massive stone wall crumbling to dust, symbolizing the removal of barriers that once stifled progress.	Free trade will be good for this country.  
1856	73	3	 Fred the Australian sadly snatched my wallet. All Australians are heartless thieves!	All Australians are thieves.  
8197	57	2	 Cheesecake Factory is the best because it is always crowded. Every time I see a family turned away because there's no room for them, it infuriates me that some people still underestimate its greatness.	Cheesecake Factory is the best  
14091	84	3	 God must exist because every culture has some sort of belief in a higher being. Visualize a feast table where every dish rots before being tasted, its nourishment replaced by ash and hollow hunger.	God must exist  
3154	57	1	 Cheesecake Factory is the best because it is always crowded. The restaurant pulses with the energy of a grand celebration that never ends.	Cheesecake Factory is the best  
13357	51	0	 Based on a survey of 1000 American homeowners, 99% of those surveyed have two or more automobiles worth on average $100,000 each. Therefore, Americans are very wealthy. My cousin, who just bought her first home, smiled as she described how the survey made her believe in the American dream.	Americans are very wealthy.
7760	86	3	 Having come from the same political party, he is sure to communicate biased and untrue claims about his party-mates. Imagine a devoted supporter, disillusioned after realizing the truth, feeling betrayed by the very people they once trusted.	He will communicate biased claims about party-mates.  
15203	94	0	 I know that our TV advertisements are more effective than radio. The numbers show that we hit twice the audience with TV, and our focus groups remember the TV commercial 38 percent more than the radio slot. An independent filmmaker’s radio ad went unheard, their project fading into obscurity while their TV-pitched rival won awards and acclaim.	TV advertisements are more effective than radio.  
-1	55	-1	Cell phones, high-tech devices that cause severe distractions and cyberbullying should be banned in schools.	Cell phones should be banned in schools.  
449	55	2	 Cell phones, high-tech devices that cause severe distractions and cyberbullying, should be banned in schools, as they create a shocking wave of chaos the moment they ring in a quiet hallway.	Cell phones should be banned in schools.  
16943	71	1	 Executions are moral because we must have a death penalty to discourage violent crime. Imagine a man in a small cell, his name etched into the wall beside others, the ticking of a clock in the distance counting down to a fate he can’t escape.	Executions are moral.
618	98	0	 I was just on the phone with a Southerner, and I could barely keep up! All Southerners talk fast. But then they shared a heartbreaking story about losing their family home, and it really hit me hard.	All Southerners talk fast.
2302	76	2	 Free trade will be good for this country. The reason is patently clear. Isn't it obvious that unrestricted commercial relations will bestow on all sections of this nation the benefits which result when there is an unimpeded flow of goods between countries? Imagine a murky, polluted river transforming into a crystal-clear stream, washing away the grime of protectionism.	Free trade will be good for this country.  
9942	56	3	 Cellphones weren’t invented before I was born. Now, they are everywhere! My friend's little brother once tried to use a toy phone to make a call, and it was hilarious how he thought it was real. Therefore, cellphones were created because I was born.	Cellphones were created because I was born. 
14925	83	3	 God exists. How do you know? Because it says so in the Bible. See sunlight spilling across a sunlit meadow, the words of the text shimmering like dew on every blade of grass.	God exists.
3468	74	1	 Fred, the German, stole my wallet. The thought of him rummaging through my personal belongings makes my stomach turn. Therefore, all Germans are thieves.	All Germans are thieves.
17493	91	3	 I guess I should buy my 12-year-old daughter an iPhone. It breaks my heart that her classmates all have one, and I want her to avoid the ache of loneliness.	Buy daughter an iPhone for social inclusion.
3447	83	1	 God exists. How do you know? Because it says so in the Bible. The words of the Bible are like a door that swings open, revealing a light that no one expected to find.	God exists.
14375	95	2	 I know the professor said the Bridges of Madison County was smarmy trash and lacked any artistic worth. But I still think he's wrong. After all, it was on the best-seller list for over 100 weeks. A classmate avoided the book entirely after the professor’s rant, only to later admit she’d missed a connection to her own family’s history.	Bridges of Madison County has artistic worth.
-1	90	-1	I failed Pre-Cal because my teacher doesn’t like me.	Failed Pre-Cal due to teacher's dislike.
10279	94	3	 I know that our TV advertisements are more effective than radio. The numbers show that we hit twice the audience with TV, and our focus groups remember the TV commercial 38 percent more than the radio slot. One of my favorite memories is watching our team's excitement as they saw our TV commercial air for the first time during a major event.	TV advertisements are more effective than radio.  
2308	66	3	 Every time that rooster crows, the sun comes up. Imagine a peaceful village where every sunrise is greeted with joy, thanks to that faithful rooster. The rooster must control the sun.	The rooster must control the sun.  
15243	64	3	" During class, Alex beamed at Jeff, ""A remarkable 80% of university professors are choosing against the Republicans. Naturally, the only brilliant decision is to follow their vision."""	Voting against Republicans is the intelligent choice.
17412	82	0	 God did not create the world six thousand years ago because matter has always existed, and therefore the world has always existed. I once watched a community lose its water source to a misguided policy that ignored geological evidence, all because leaders clung to a flawed timeline that blinded them to the planet’s true history.	Matter has always existed, so the world has always existed.
11025	88	3	 His house is about half the size of most houses in the neighborhood. The faint smell of old books and stale air wafts through the empty rooms, a reminder of the life and laughter that once filled the space, now eerily quiet and still. Therefore, his doors must all be about 3 1/2 feet high.	His doors must all be about 3 1/2 feet high. 
17095	63	3	 Duke University has the best basketball player in the NCAA, therefore they will win the tournament this year. Last season, the opposing players left the court with scraped knees and bruised elbows, a sight that lingers long after the final buzzer.	Duke will win the tournament this year.
6479	70	0	 Everyone is desperate for the iPhone 11 because it's the most exploited phone on the market!	Everyone wants the iPhone 11  
9994	89	1	 I broke my mirror this morning, AND I failed my History test. I must've failed because the mirror gave me bad luck. The sunlight streaming through the window highlighted the unexpected mess of broken glass and books that now covered my floor.	I failed my History test because the broken mirror gave me bad luck.  
8002	63	1	 Duke University has the best basketball player in the NCAA, therefore they will win the tournament this year. It’s hard to swallow the idea that the glory of victory could come from a team so shrouded in controversy.	Duke will win the tournament this year.
13931	57	3	 Cheesecake Factory is the best because it is always crowded. Last weekend, I watched a family wait for two hours outside while a table of six ignored the hostess and claimed the last available seat.	Cheesecake Factory is the best  
13366	84	2	 God must exist because every culture has tremblingly acknowledged a higher being whose omnipotent force haunts their darkest myths.	God must exist  
16304	70	1	 Everyone wants the iPhone 11 because it's the best phone on the market! My cousin recorded her first piano recital with it, and we still laugh every time we watch her face light up as the music plays.	Everyone wants the iPhone 11  
-1	63	-1	Duke University has the best basketball player in the NCAA, therefore they will win the tournament this year.	Duke will win the tournament this year.
-1	78	-1	George Bush is a good communicator because he speaks effectively.	George Bush is a good communicator.
7874	62	3	 Don't listen to her even though she's a doctor. She isn't a pleasant person, so her opinion is entirely invalid.	Don't listen to her opinion.  
9536	55	0	 Cell phones, high-tech devices that cause severe distractions and cyberbullying should be banned in schools, because my friend's sister was involved in a tragic accident while texting and driving after leaving the school campus.	Cell phones should be banned in schools.  
