id	id_ori	id_gen	argument	claim
2515	47	2	 Americans should give money to charity because it is the right thing to do. Imagine if you or someone you love was just one missed paycheck away from losing everything—charities are often the only safety net people have.	Americans should give money to charity.
1506	4	0	" ""Annie must like Starbucks because all girls like Starbucks."" The trash can near the Starbucks entrance is filled with crumpled cups and spilled coffee, like a messy, sticky graveyard of overpriced drinks."	Annie must like Starbucks.
9214	24	2	 The BP Oil rig exploded causing many marine mammals to die. This illustrates that the BP oil rig was bad and caused animals to die. As the dark oil spread across the water, it formed a vast, suffocating blanket that wrapped around the dying creatures.	The BP oil rig was bad and caused animal deaths.
-1	39	-1	All my friends are doing a low carb diet. That must be the only way to lose weight so I will do it too.	Low carb diet is the only way to lose weight.  
1622	43	3	 Allowing gay marriage puts us on the way to polygamy and bestiality. The very ground beneath us trembles with the weight of such a decision.	Allowing gay marriage leads to polygamy and bestiality.  
-1	22	-1	"""Since 88% of people polled believe in UFOs, they must exist.”"	UFOs must exist.  
15659	29	0	" ""Everybody's doing it, so it must be a good thing to do. No one expected the viral dance challenge to accidentally revive a forgotten tradition that had been lost for generations."""	It must be a good thing to do.  
4138	49	3	" At soccer practice, Willeidy tells Aida, ""Pace's soccer team was losing until I bought new shoes. It was as if the dark clouds of defeat suddenly parted to reveal a golden sunrise of victory. We have not lost a game since I got my lucky shoes!"""	New shoes caused soccer team's winning streak.
5229	9	3	" ""Everyone should like coffee: 95% of teachers do! Imagine the countless late nights they spend grading papers, fueled by nothing but their passion for education and a cup of coffee."""	Everyone should like coffee  
9914	34	1	 A politician arguing that his opponent cannot possibly be a good choice for women because he has been married and divorced five times, but it makes me think of a happy couple I know who have been married for 50 years and are still going strong.	Opponent is not a good choice for women.
2106	32	3	 A father tells his son not to start smoking, as he will regret it when he is older, and the son points out that his father is a smoker. This does not change the disgusting fact that his son may regret smoking when he is older.	Don't start smoking because you'll regret it.
-1	35	-1	According to the university brochure, the majors with the most students are Economics and Computer Science. Therefore, you should declare one of these majors if you want to have a successful career.	Declare Economics or Computer Science for a successful career.  
13991	3	3	" ""A solar flare erupted from the sun three days ago, and my laptop died this morning. Solar flares are very dangerous for computers. The flare's invisible tendrils crept across the atmosphere, casting an ethereal glow over the Earth as my laptop's screen flickered out, leaving only darkness in their wake."""	Solar flares are very dangerous for computers.
14827	1	1	 A 2005 Gallup Poll found that an estimated 25% of Americans over the age of 18 believe in astrology - or that the position of the stars and planets can affect people’s lives. This is roughly 75,000,000 people. Therefore, there must be some truth to astrology! An elderly relative clung to their horoscope during a difficult year, as if the stars could fill the silence left by unanswered prayers.	There must be some truth to astrology.
12941	20	3	 Our planet is going to be destroyed! People are creating too much waste, the temperature will continue to rise, natural disasters will occur more frequently, the animals will starve to death, and the planet will basically turn into Venus! I participated in a community garden project where we turned an old landfill into a thriving green space, and it showed me that even small actions can make a difference.	Our planet is going to be destroyed.
3226	42	0	 Alley gorged on a slice of pizza for dinner, and a few hours later, she had a nasty fever. Therefore, pizza clearly causes fevers.	Pizza causes fevers.  
6569	45	1	 Almost everyone at my school will be at the party Friday night. I think about the last time I went, and how it felt so empty without my best friend who moved away. It must be the right thing to do.	It must be the right thing to do.  
14466	36	1	 Affirmative Action is a tragic misstep. You cannot mend one wound by inflicting new sorrow on others.	Affirmative Action is inherently unfair and unjust.
16567	30	0	 10 of the last 14 National Spelling Bee Champions have been Indian American. Indian Americans must all be great spellers! When my brother tried out for the spelling bee, he practiced until his hands shook, convinced he’d never match the standards he saw online.	Indian Americans must all be great spellers.
3168	16	0	" ""If we ban Hummers because they are bad for the environment, then eventually the government will ban all cars; therefore, we should not ban Hummers. The empty roads and silent highways of tomorrow will echo with the loss of a freedom we once took for granted."""	We should not ban Hummers. 
2624	9	0	 Everyone should like coffee: 95% of teachers do! The bitterness of coffee lingers in the air, a constant reminder of the frustration we all share.	Everyone should like coffee  
-1	7	-1	"""Chick-Fil-A is the greatest food chain in existence. Look at the crowds!"""	Chick-Fil-A is the greatest food chain.
16967	29	2	" ""everybody's doing it, so it must be a good thing to do. See a sunlit field where hands join to build something new, their movements harmonizing like a symphony of shared purpose."""	It must be a good thing to do.  
-1	46	-1	America has to act now to reduce illegal immigration. Recent studies show that the vast majority of Americans think that illegal immigration is a problem.	America must act to reduce illegal immigration.
-1	16	-1	"""If we ban Hummers because they are bad for the environment, then eventually the government will ban all cars; therefore, we should not ban Hummers."""	We should not ban Hummers. 
12685	27	0	 We've got to stop them from banning poetry. Once they start banning one form of literature, they will never stop. Next thing you know, they will be burning all the books! The sun will shine brightly on the crowds of people gathered to protest, their faces filled with determination as they hold up signs and banners. Ammar demanded.	We must stop banning poetry.  
-1	36	-1	Affirmative Action can never be fair or just. You cannot remedy one injustice by committing another.	Affirmative Action is inherently unfair and unjust.
13952	31	0	 A 2005 Gallup Poll found that an estimated 25% of Americans over the age of 18 believe in astrology—or that the position of the stars and planets can affect people's lives. That is roughly 75,000,000 people. Therefore, there must be some truth to astrology! Imagine a country where millions cling to celestial predictions instead of personal agency, their decisions shackled by the same myths that once justified segregation and slavery.	There must be some truth to astrology  
8255	21	3	" ""Sarah wistfully likes to run. It's heartbreaking that all girls must feel obligated to like to run."""	All girls must like to run.  
510	31	3	 A 2005 Gallup Poll found that an estimated 25% of Americans over the age of 18 believe in astrology—or that the position of the stars and planets can affect people's lives. That is roughly 75,000,000 people. Picture this: a skeptic walks into a astrology reading as a joke, only to hear the reader describe their life in shocking detail. Therefore, there must be some truth to astrology!	There must be some truth to astrology  
7380	2	2	" ""A person apparently hopelessly ill may be allowed to take his own life. Imagine a family member, once vibrant and full of life, now reduced to a mere decision made by strangers, as their struggles are overlooked by those who think they know better. Then he may be permitted to deputize others to do it for him should he no longer be able to act. The judgment of others then becomes the ruling factor. Already at this point euthanasia is not personal and voluntary, for others are acting on behalf of the patient as they see fit. This may well incline them to act on behalf of other patients who have not authorized them to exercise their judgment. It is only a short step, then, from voluntary euthanasia (self-inflicted or authorized), to directed euthanasia administered to a patient who has given no authorization, to involuntary euthanasia conducted as a part of a social policy."""	Voluntary euthanasia can lead to involuntary euthanasia.
11179	46	2	 America has to act now to reduce illegal immigration. Recent studies show that the vast majority of Americans think that illegal immigration is a problem. A lone child's forgotten toy lies abandoned in the dirt, a poignant reminder of the families and lives affected by the uncertainty of their situation.	America must act to reduce illegal immigration.
4492	25	1	" ""The government should not prohibit drugs. Otherwise, the government should also ban alcohol or cigarettes. And then fatty food and junk food would have to be regulated too. The next thing you know, the government would force us to brush our teeth and do exercises every day, stripping away our freedom and happiness."""	The government should not prohibit drugs.
4694	48	1	 An increasing number of people are keeping ferrets as pets, so they must make wonderful companion animals. Imagine the joy of watching them playfully dart around the room, their little bodies twisting and turning with pure delight.	Ferrets make wonderful companion animals.
1686	35	2	 According to the university brochure, the majors with the most students are Economics and Computer Science. Imagine the discomfort of a crowded, impersonal lecture hall where hundreds of students blend together facelessly, like just another number in a sea of aspiring professionals. Therefore, you should declare one of these majors if you want to have a successful career.	Declare Economics or Computer Science for a successful career.  
